"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Rreb1",-0.302363173223707,0.308979920337102,1,0.114,0.117
"Washc4",-0.160914833635057,0.30901321785803,1,0.144,0.147
"Mrps23",-0.202414545736869,0.309195074155907,1,0.201,0.202
"Pmpcb",-0.105152960774632,0.310557566022599,1,0.149,0.151
"Cdc42se1",-0.086365335318468,0.310670916261523,1,0.26,0.261
"Ndufb6",-0.0500259361870745,0.31102394722377,1,0.336,0.321
"Idh1",-0.0123465414983952,0.311697577370706,1,0.166,0.157
"Ccr1",-0.584366959431011,0.312409975034113,1,0.157,0.15
"Cct4",0.0422861199188252,0.313401541428796,1,0.426,0.409
"Trappc3",0.0499258865762344,0.314047667924159,1,0.226,0.216
"Ptpn9",-0.212665725358907,0.314080526881746,1,0.116,0.119
"Csnk1e",-0.0419176266961598,0.314426968985341,1,0.26,0.247
"Frg1",-0.18221852664058,0.314938418282371,1,0.216,0.217
"C330007P06Rik",-0.214045898889017,0.315007691605363,1,0.12,0.123
"Abi2",-0.294129421264242,0.315594241783017,1,0.115,0.118
"2310011J03Rik",-0.058476356586542,0.315842858689556,1,0.218,0.207
"Rexo1",-0.130723554819371,0.315956163135964,1,0.186,0.177
"Sh3pxd2b",-0.0468371443953952,0.316650578955682,1,0.116,0.109
"Atp2c1",-0.167389934984552,0.316889068823054,1,0.192,0.193
"Sppl3",-0.181021006496922,0.317553482823174,1,0.198,0.188
"mt-Nd5",-0.135203112116615,0.31909413944049,1,0.867,0.874
"Plekha5",-0.212678725466262,0.319374845721194,1,0.097,0.101
"Afg3l2",-0.42347682750014,0.319915753070796,1,0.107,0.109
"Atp5f1",0.00175275474614645,0.320721731608918,1,0.63,0.632
"Cdc42bpb",-0.0921596967010672,0.320914794499125,1,0.211,0.2
"Rnf216",-0.23302111346379,0.321184370106431,1,0.192,0.182
"Pcolce",-0.373693877679641,0.321600166479643,1,0.256,0.237
"Tent4a",-0.234462316339251,0.322139240375218,1,0.107,0.101
"Rxra",-0.187816252416777,0.32351780565902,1,0.127,0.12
"Mllt6",-0.258182238685937,0.323856878072774,1,0.145,0.147
"Naf1",-0.115221551949438,0.324417488161115,1,0.1,0.104
"Akap8",-0.161777301823695,0.326038868258954,1,0.174,0.176
"Cep120",-0.176531488427797,0.326079640289414,1,0.105,0.108
"Dpp8",-0.147981441920101,0.326225166366668,1,0.168,0.171
"Rap2c",-0.207985148655373,0.326430428901548,1,0.152,0.144
"Anapc10",0.0222982168323962,0.328638332161609,1,0.104,0.108
"Zfp639",-0.18825000340834,0.330664359778487,1,0.147,0.15
"Prex2",-0.143650905810956,0.331693316132289,1,0.211,0.2
"Vta1",-0.175171935134321,0.332203799498672,1,0.17,0.172
"Ro60",0.0312196657154009,0.332622069593211,1,0.136,0.131
"Fyttd1",-0.0189365018758687,0.33278652657432,1,0.24,0.23
"Gabpa",-0.184434420136792,0.333217749897183,1,0.14,0.143
"Dpm2",-0.0744491499844069,0.333593524968841,1,0.231,0.22
"Tnnt2",0.275442265162444,0.334741577227,1,0.262,0.256
"Chrac1",-0.0559331443048243,0.335736028009584,1,0.324,0.322
"Zc3h18",-0.0450814117782643,0.336398921236148,1,0.171,0.163
"Ptbp2",-0.236151350894701,0.33676228698067,1,0.149,0.152
"Iscu",0.105406486452156,0.33788174731793,1,0.339,0.327
"Edem1",-0.045952034525877,0.337888418998215,1,0.199,0.189
"Sec24a",-0.157161649624638,0.337991019936251,1,0.144,0.147
"Raph1",-0.150155189894947,0.338614051727928,1,0.258,0.258
"Camk2g",-0.135429272951484,0.338750577249705,1,0.117,0.121
"Vcpip1",-0.205260588591516,0.338762557021753,1,0.178,0.181
"Cpt1a",-0.124404747301348,0.338792045182405,1,0.172,0.163
"Ncoa1",-0.160633080881548,0.338964173226053,1,0.168,0.169
"Piezo1",-0.167904338185681,0.339073253563757,1,0.173,0.164
"Srsf10",-0.127450369584935,0.339081073961989,1,0.382,0.374
"Nop58",-0.107507607558118,0.339337774916963,1,0.352,0.351
"Stoml2",0.0257285297210121,0.340562455469018,1,0.199,0.19
"Hnrnph2",-0.146963750642049,0.340584323925717,1,0.235,0.235
"Mllt10",-0.23046891380443,0.340615993060252,1,0.189,0.191
"Rab5b",0.02971660462736,0.340633186084553,1,0.147,0.141
"Zfp148",-0.0822428221417749,0.340755873510243,1,0.229,0.232
"Hint2",0.109669631500473,0.341043706401252,1,0.239,0.23
"Dnajc9",-0.172622661658651,0.341251291851456,1,0.098,0.101
"Erap1",-0.13706820998545,0.341521535350561,1,0.149,0.142
"Mindy2",-0.130327457297044,0.34172014907518,1,0.238,0.239
"Sp1",-0.0330219696639811,0.341726054237176,1,0.222,0.213
"Baz2b",-0.127708741499657,0.341791876841195,1,0.319,0.319
"Nlrp3",0.259423744823485,0.342809840849899,1,0.2,0.199
"Cmas",-0.0944763677225122,0.343662546621492,1,0.147,0.14
"Tm9sf4",-0.0410259704107594,0.343755730941371,1,0.207,0.198
"Cry2",-0.147011856042787,0.344033659904269,1,0.113,0.107
"Mapkap1",-0.101588792061039,0.344104070862878,1,0.19,0.192
"Prkch",0.117719647730796,0.345612642837619,1,0.168,0.164
"Pcmtd2",-0.0493263446794645,0.345756236092764,1,0.132,0.127
"Atxn7l3",-0.137305587291721,0.346256568283119,1,0.126,0.12
"Uxt",-0.0980349782387067,0.346460419155131,1,0.107,0.102
"Tox4",-0.108635139723539,0.346818496114067,1,0.336,0.332
"Tmem159",0.0148405286869935,0.348193738300158,1,0.185,0.189
"Ssr1",-0.112335049320904,0.348954699450845,1,0.335,0.335
"Cpsf7",-0.113651176540551,0.349341204619068,1,0.164,0.156
"Zeb1",-0.116630922858113,0.349574579166274,1,0.247,0.234
"Paics",-0.0505243050497042,0.349864487833787,1,0.268,0.269
"Gnas",-0.0586265009824958,0.352203527481235,1,0.791,0.799
"Mesd",-0.212157971210181,0.352814268782253,1,0.198,0.197
"Hmgcl",0.016616748626077,0.352997859021961,1,0.23,0.222
"Psip1",-0.0348330005694153,0.355700100268012,1,0.203,0.206
"Gpx4",0.028682258181234,0.355816570028151,1,0.689,0.694
"Bola3",-0.190577882273856,0.355931021497667,1,0.269,0.257
"Kif1c",-0.19405712330507,0.357190154832652,1,0.179,0.181
"Pabpc4",-0.224835021317133,0.357827066227107,1,0.128,0.131
"Vcl",-0.208448363901006,0.359392269247193,1,0.222,0.22
"CAAA01118383.1",-0.230570068693556,0.359594000761458,1,0.166,0.168
"Amotl1",-0.191061577313613,0.360451325983626,1,0.221,0.221
"Tmem30a",-0.0105114782785553,0.360516387238461,1,0.337,0.324
"Mysm1",-0.0993203953319359,0.360810398966263,1,0.152,0.145
"Tm2d3",-0.103821590358533,0.361253861345935,1,0.115,0.118
"Ctnnbip1",-0.208170884203813,0.361451156352258,1,0.301,0.285
"Senp2",-0.0357842248468479,0.362441268791579,1,0.305,0.306
"Tbl1x",-0.0307496441374583,0.363146489745799,1,0.245,0.247
"Dnajc7",-0.123023071531782,0.363492443480928,1,0.26,0.258
"Pten",0.0350020894671726,0.364931006457522,1,0.443,0.447
"Atf6",-0.171528334675091,0.364948702203052,1,0.218,0.219
"Msl2",-0.149909426492588,0.365531421667248,1,0.199,0.19
"Hnrnpl",-0.091443326133541,0.365630950122026,1,0.369,0.365
"Rsf1",-0.126503712275315,0.366901188201737,1,0.27,0.271
"Prkar2a",-0.131761040251263,0.366930242762968,1,0.151,0.144
"Chchd3",0.186232734734938,0.367949965416029,1,0.26,0.261
"Spag7",0.0322617410915849,0.371177304226365,1,0.217,0.208
"Maf1",0.0114315227721333,0.373128861975699,1,0.22,0.21
"Mrpl58",-0.0743931108366083,0.373237151337456,1,0.219,0.219
"Vps52",-0.129259388920304,0.37478719824611,1,0.1,0.095
"Emc8",-0.0997090104617373,0.376339412453313,1,0.199,0.2
"Tgs1",-0.0334612246645696,0.376799893714744,1,0.159,0.162
"Ncor1",-0.0469443334377549,0.377938733375552,1,0.453,0.45
"Tle1",0.00847309808379393,0.378363609969657,1,0.118,0.122
"Noc2l",-0.225458664216064,0.380330164242901,1,0.151,0.153
"Rab35",-0.0541734850688702,0.381364036200432,1,0.203,0.194
"Nipsnap2",-0.159595532194475,0.381709083808114,1,0.109,0.111
"Bcl2l11",-0.127341780689128,0.38208622427927,1,0.155,0.158
"Zcchc7",-0.171873120383031,0.383343580531418,1,0.287,0.287
"Swi5",-0.0073727712918511,0.383377005410806,1,0.462,0.458
"Mknk2",-0.0741855528827889,0.383420985129509,1,0.347,0.332
"Tatdn1",0.0860554804113995,0.383569275422414,1,0.101,0.096
"Gon4l",-0.0265390558489955,0.383909407013014,1,0.156,0.159
"Map3k2",-0.0298280624902892,0.384473778839143,1,0.235,0.225
"Tmx1",-0.0620426868569519,0.385143709969938,1,0.188,0.18
"Ogfrl1",-0.121564701497467,0.385154553257531,1,0.179,0.171
"Zc3hav1",-0.248920937799076,0.386466884284567,1,0.29,0.287
"Hspa4",-0.10971381675059,0.387291965342204,1,0.339,0.337
"H2-Q6",0.0938877720501654,0.390123415272699,1,0.184,0.194
"Emc1",-0.180015659912803,0.390386592355342,1,0.101,0.103
"Eps15l1",-0.102015192951399,0.390633530152024,1,0.101,0.096
"Gsn",-0.342234333190356,0.390781722606225,1,0.615,0.631
"Spast",-0.192980733597665,0.391327725043547,1,0.139,0.142
"Sos2",-0.127406025393681,0.392023389429842,1,0.13,0.132
"Pdcd6ip",-0.112284823433971,0.392210247563043,1,0.378,0.374
"Acvr1",-0.198551127100043,0.393247905206282,1,0.111,0.113
"Trnau1ap",-0.107488197787858,0.393737225123226,1,0.219,0.219
"Mapk6",-0.317380175684518,0.393839169716836,1,0.224,0.223
"Fbxl7",-0.195427229642854,0.395686457900502,1,0.123,0.117
"Sh3glb1",0.0571685236562551,0.396048686546782,1,0.699,0.71
"Lman2",-0.0318810578197557,0.396069642598677,1,0.368,0.354
"Ankhd1",-0.0885643287716302,0.396117033654983,1,0.208,0.199
"Zmat2",0.034307597541577,0.3963443451355,1,0.326,0.313
"Ndufc1",-0.0512311221151669,0.396614322515924,1,0.532,0.53
"Sucla2",-0.153769724390382,0.397141333179092,1,0.18,0.171
"Tmem127",-0.291011151759072,0.397213495587252,1,0.128,0.13
"Lmbrd1",-0.170200034863222,0.397266749607563,1,0.24,0.239
"Haus3",-0.094697811656554,0.397651395137891,1,0.106,0.102
"Spin1",-0.00203994467087254,0.399849957506806,1,0.193,0.186
"Nol8",-0.356926825141104,0.400056014353803,1,0.112,0.114
"Aebp2",-0.062165388147545,0.400377968886044,1,0.181,0.173
"Ppdpf",-0.00742746601779043,0.400874897265484,1,0.248,0.237
"Ltbp3",-0.341474481201834,0.402381151842397,1,0.155,0.155
"Ccdc82",0.00501018986134749,0.402740611558083,1,0.144,0.138
"Mrpl48",-0.0672202789635915,0.40350198594069,1,0.255,0.256
"Vps53",-0.256671600381285,0.404484244918749,1,0.131,0.133
"Nup88",-0.141102250798796,0.404564467535834,1,0.138,0.14
"Ccdc47",0.0414303459346846,0.40524997496791,1,0.254,0.246
"Ric8a",-0.186258611325048,0.405503407795952,1,0.163,0.164
"Tgfbr1",-0.0970312685944958,0.405550986180753,1,0.207,0.198
"Imp4",-0.155831081924424,0.405635127337587,1,0.184,0.184
"Adss",0.0342455702386604,0.407696808947092,1,0.216,0.208
"Aldh3b1",-0.0875484382031693,0.407998076924109,1,0.117,0.111
"Trp53i11",-0.120147907450322,0.408176937878079,1,0.117,0.12
"Chka",0.0966418356439613,0.408858526524971,1,0.38,0.365
"Ppp2r1a",-0.0323637755214524,0.410401673416316,1,0.278,0.264
"Dmtf1",-0.196549959767703,0.410843306853432,1,0.124,0.126
"Armc1",-0.181828761886496,0.411687026470064,1,0.166,0.168
"Arhgap31",-0.103964821191147,0.412303681005873,1,0.382,0.371
"Trappc6b",0.0157753492091524,0.412362884148854,1,0.337,0.326
"Hmgn2",-0.0217526386890295,0.412371532453994,1,0.275,0.276
"Smndc1",-0.0929869599731177,0.412551656173642,1,0.257,0.258
"Plxdc2",0.0559423764914789,0.415357449342014,1,0.224,0.219
"Map3k3",-0.0907968894641253,0.415802327072646,1,0.156,0.149
"Rps23",-0.0112311863742978,0.416363606528056,1,0.912,0.915
"Tbpl1",-0.139291418267762,0.416704614717931,1,0.198,0.189
"Prkab1",-0.112747117543426,0.417338289680947,1,0.115,0.117
"Csrp1",-0.0311838204120242,0.417514429533361,1,0.297,0.301
"Slc20a1",-0.288923939715793,0.417994602264737,1,0.211,0.211
"Hnrnpa1",0.0516040844553696,0.418197615923321,1,0.58,0.577
"Tmem123",0.00385512113266506,0.418429469899823,1,0.249,0.241
"Cd2ap",0.144632225809857,0.419442106129327,1,0.348,0.343
"Cse1l",-0.035432452181285,0.420009758028105,1,0.102,0.098
"Tmem126a",0.0663861000909951,0.421546661324477,1,0.248,0.239
"Atf7",-0.13035866067174,0.421942458180268,1,0.133,0.127
"Atf7ip",-0.0454920460295332,0.421963047526379,1,0.261,0.251
"Sdf2",-0.0643644688163258,0.424321159574548,1,0.283,0.269
"Cdc42ep5",-0.0996887565804316,0.424461632711522,1,0.128,0.13
"Cbx5",-0.17632707265844,0.426517244992482,1,0.191,0.192
"Rtraf",0.0415505686176613,0.42680683209607,1,0.501,0.5
"Rftn1",-0.1425510062938,0.428054748424652,1,0.171,0.173
"Asap1",-0.0404139101297282,0.429242601437893,1,0.299,0.299
"Topbp1",-0.18970193635719,0.429989172557053,1,0.125,0.127
"Ganab",-0.150808293589519,0.43017454302666,1,0.189,0.181
"Scarb1",-0.00121988110411686,0.431279847617507,1,0.131,0.126
"Polg",-0.334271126007057,0.431651581686666,1,0.115,0.117
"H2-Q7",0.271032740322693,0.43172272900218,1,0.21,0.221
"Avl9",-0.137245242111766,0.43257208485483,1,0.143,0.145
"Sdhaf1",-0.0249368678356467,0.43350635165111,1,0.15,0.143
"Cttnbp2nl",0.0285276613946155,0.433781633234263,1,0.212,0.215
"Hp1bp3",-0.125902950070933,0.434262664718011,1,0.345,0.342
"Cab39l",-0.13610442096087,0.436261923773999,1,0.133,0.134
"Apc",-0.184113120531151,0.436680403256892,1,0.206,0.208
"Rela",-0.0673642308366297,0.436939980341292,1,0.293,0.281
"Hist2h2aa1",-0.0731562354931086,0.43744339421542,1,0.15,0.144
"Rere",-0.239756157525892,0.437539805454881,1,0.184,0.176
"Osbpl11",-0.387938323233112,0.437909878910077,1,0.143,0.144
"Galnt2",-0.108353793478872,0.438977072150019,1,0.192,0.194
"Ncor2",-0.242767288492245,0.439942827468459,1,0.182,0.182
"Hdgf",-0.0304260664687709,0.441488130765687,1,0.397,0.382
"Smc5",-0.10208552658572,0.442119927952564,1,0.141,0.135
"Prkd3",-0.140641063543737,0.442966149525679,1,0.179,0.181
"Prpsap1",-0.0382095696957598,0.443532373893787,1,0.175,0.168
"Gcn1",-0.3362039928089,0.444115196622342,1,0.156,0.157
"Lcorl",-0.293902407469059,0.445473118537017,1,0.115,0.117
"Commd9",-0.0333157656449519,0.445773715949254,1,0.118,0.113
"Rnf11",-0.0623338419302221,0.44579591444564,1,0.294,0.28
"Atp8b2",-0.175149263948182,0.44634108280394,1,0.104,0.1
"Mcfd2",-0.120148172669637,0.449116111289929,1,0.24,0.237
"Cask",-0.0972317846114952,0.450375356127607,1,0.12,0.122
"Rae1",-0.0176375280457246,0.451438085222516,1,0.141,0.135
"Ftl1",-0.0246423140030805,0.454122618222761,1,0.951,0.945
"Snhg3",0.118778512975515,0.45572856784677,1,0.196,0.19
"Akap9",-0.0800864626939066,0.456109719207599,1,0.267,0.268
"Tor2a",-0.0987629199273237,0.456253709275078,1,0.152,0.154
"Tmub2",-0.0415276153211113,0.456825154577468,1,0.097,0.1
"Dync1li2",-0.0503910948679394,0.45751559977218,1,0.19,0.189
"Ndufa10",0.0540486848174396,0.457545591408783,1,0.3,0.288
"Pdlim1",0.0757568632981397,0.459366573906366,1,0.26,0.265
"Pde6d",0.00853332161812337,0.461619620170943,1,0.144,0.138
"Kansl2",-0.33433226538534,0.46185814121782,1,0.128,0.122
"Oaz2",-0.240607117672039,0.46229158115886,1,0.26,0.246
"Zfp800",-0.0761619385388863,0.462362498439923,1,0.137,0.131
"Cnot7",-0.00913109328054862,0.462436108314642,1,0.14,0.135
"Ufl1",-0.109241559486535,0.462812399872817,1,0.167,0.16
"Tfam",-0.34212339522111,0.464378983479874,1,0.101,0.103
"Coa5",-0.112641373839457,0.46577245409512,1,0.133,0.135
"Prdx2",0.0293442226565396,0.466237559384815,1,0.542,0.549
"Slc16a2",-0.152509007402513,0.466342316759119,1,0.142,0.136
"Mdfic",-0.197653492524413,0.466445721865758,1,0.197,0.197
"Ube2r2",0.0261670478355955,0.466477993377241,1,0.398,0.384
"Pold4",0.0249857195887372,0.467243007781517,1,0.304,0.291
"Wdr45b",-0.0773342681096775,0.467966554806714,1,0.246,0.235
"Nap1l4",-0.0395007211996307,0.46875110383885,1,0.251,0.24
"Ufc1",0.0436125569739459,0.469544396869044,1,0.388,0.385
"Mrpl11",-0.0571981602875635,0.469852200003051,1,0.209,0.209
"Rab2a",-0.0294828089778831,0.469890422168749,1,0.574,0.572
"Rgl2",-0.295946997407757,0.471057839646199,1,0.203,0.203
"Phlda3",-0.189305716963455,0.471184885005858,1,0.194,0.194
"Wnk1",0.00445000293732201,0.472036164884438,1,0.633,0.636
"Copb1",-0.0186729755501995,0.472554952586713,1,0.304,0.292
"Efna1",-0.214242733958759,0.473446640842792,1,0.11,0.105
"Isca2",-0.140378834441852,0.473773731151236,1,0.156,0.149
"Phf2",-0.352848064648544,0.474204914046108,1,0.12,0.121
"March2",-0.158648759170357,0.474326470702814,1,0.266,0.264
"Ranbp2",-0.109129277452803,0.474340179673128,1,0.439,0.432
"Tmed1",-0.0564068933514372,0.474813548707477,1,0.145,0.139
"Cnot3",-0.19393689406749,0.474964041927021,1,0.198,0.199
"Dazap1",-0.118458016642555,0.475715596980428,1,0.256,0.244
"Ppp2cb",0.0366599729139954,0.476169662356359,1,0.194,0.186
"Hat1",-0.0855068149181155,0.476262588392014,1,0.139,0.141
"Fdx1",0.00287535607972167,0.476835738050902,1,0.183,0.176
"Tsnax",-0.137860245728394,0.476841421224479,1,0.183,0.185
"Kbtbd2",-0.127992841462283,0.476929872811832,1,0.156,0.149
"1810037I17Rik",-0.0492067557873541,0.478052045186859,1,0.558,0.543
"Eef1b2",0.050510545658371,0.478237068162721,1,0.77,0.782
"Atp5a1",-0.0257005616391737,0.480315648840165,1,0.632,0.632
"Cog8",-0.20317567749756,0.480469683743278,1,0.113,0.114
"Rnft1",-0.216845896118395,0.48321386152212,1,0.11,0.111
"Rbbp8",-0.153745460277577,0.484030981478537,1,0.194,0.194
"Naca",-0.00199761140994514,0.48406873740213,1,0.798,0.798
"Axin1",-0.223509682219319,0.485642406162757,1,0.102,0.104
"Sigmar1",0.061672657749086,0.486700985361545,1,0.128,0.123
"Uqcr10",0.017695392641133,0.487264323212554,1,0.644,0.646
"Esyt1",-0.0504059655769173,0.487411706072861,1,0.192,0.185
"Arhgef12",-0.159994823612763,0.488324758370785,1,0.404,0.392
"Pik3ap1",-0.0225244458906896,0.489345365050288,1,0.172,0.178
"Ppp1r37",-0.115863879767827,0.490327765134793,1,0.122,0.117
"Mta2",-0.0179624281934347,0.490413492281534,1,0.143,0.138
"Ndufs6",-0.0177068593868542,0.492265140336316,1,0.518,0.51
"Mical2",-0.168343471940152,0.49392532552076,1,0.112,0.108
"Pelo",0.0426016625713377,0.49419028336118,1,0.175,0.169
"Abcc1",-0.358172734931564,0.494313235608691,1,0.128,0.122
"Ankrd10",-0.250670982419474,0.495523903698326,1,0.141,0.142
"Sox7",-0.260229487354996,0.495545902766745,1,0.122,0.122
"Papola",-0.0536741548435513,0.49565878427555,1,0.321,0.316
"Rian",-0.160346505267035,0.497303298480734,1,0.128,0.123
"Otud5",-0.0973403377316326,0.497329923435325,1,0.167,0.168
"Ghitm",-0.0139390748418262,0.497330707019317,1,0.351,0.347
"Txlna",-0.0613600294475287,0.497381588727276,1,0.183,0.175
"Trap1",-0.104087113176922,0.498057691354169,1,0.099,0.101
"Mtmr6",-0.129892758046248,0.498914499052708,1,0.178,0.178
"Rbm6",-0.115677833381536,0.498977581326783,1,0.184,0.177
"Gmpr2",-0.130911330001437,0.499245494613985,1,0.122,0.123
"Ldhb",0.0671436079898889,0.49942026046988,1,0.176,0.17
"Cdc42ep3",-0.0811847188534336,0.499789169974102,1,0.19,0.185
"Srek1",-0.0748756691642858,0.500637845946134,1,0.252,0.242
"0610009B22Rik",-0.0982216936595437,0.50089028777441,1,0.106,0.102
"Rbm15",0.0338800201612166,0.501228313070509,1,0.141,0.136
"Foxn2",-0.189789562599102,0.501393811321765,1,0.146,0.146
"Zdhhc18",-0.255999337725951,0.501726119332591,1,0.123,0.124
"Etfb",0.0550312283747129,0.501843068832097,1,0.467,0.454
"Usp9x",-0.0640443710953686,0.502464966346641,1,0.354,0.344
"mt-Nd6",-0.260610937398776,0.504576761548434,1,0.179,0.18
"Slc48a1",-0.0805297591377885,0.505352961786683,1,0.203,0.196
"Nrarp",-0.16472058841924,0.505639210746383,1,0.108,0.103
"Sf1",-0.0950779080720638,0.505662268424792,1,0.354,0.347
"Bzw2",-0.181935290504859,0.508514156200221,1,0.119,0.121
"Gnb4",-0.135225381641473,0.511560409982639,1,0.143,0.145
"Cant1",-0.0846334726606823,0.512077493280993,1,0.125,0.12
"Xiap",-0.0439833824974717,0.513892444395129,1,0.3,0.292
"Bach1",-0.0940573891319265,0.514291505137925,1,0.291,0.28
"Lama2",-0.41853375981804,0.514700673597504,1,0.202,0.19
"Dlc1",-0.112967254646354,0.515408961595812,1,0.288,0.276
"Vmp1",0.135750199060285,0.515660752319056,1,0.316,0.306
"Suclg2",-0.254825360163146,0.516217892334156,1,0.131,0.132
"Mif4gd",-0.138311557480805,0.518755986035489,1,0.146,0.147
"Agps",-0.103609674591223,0.519524802487993,1,0.149,0.143
"Blvra",-0.0104920634650716,0.519854735281545,1,0.155,0.156
"Med13",-0.117420498981386,0.520389039635477,1,0.344,0.33
"Cers2",0.00736465102301165,0.520786428637641,1,0.299,0.288
"Derl1",-0.0623168449027736,0.522063300189382,1,0.333,0.322
"Usp19",-0.269637053943795,0.523332498313238,1,0.201,0.2
"Ehbp1l1",-0.115984838471964,0.523873782826545,1,0.222,0.214
"Surf2",-0.0905264944049455,0.524794213222342,1,0.134,0.129
"Vav1",-0.234776553986921,0.525291517509119,1,0.1,0.102
"Trabd",-0.123674317804025,0.526975049235393,1,0.157,0.151
"Rtl8a",0.0164635020909237,0.527109194600968,1,0.202,0.199
"Eno1",0.135226341500202,0.528412408481883,1,0.367,0.366
"Scnm1",-0.00338916858827476,0.528443247386119,1,0.107,0.103
"Sympk",-0.136131690924947,0.529745833190224,1,0.129,0.124
"Lman1",-0.0426114222576559,0.530958759160374,1,0.331,0.321
"Selenot",-0.00527190279209833,0.532937051554089,1,0.294,0.283
"Nudt9",-0.119323712829188,0.534215110273257,1,0.246,0.244
"Mcl1",0.105125852617782,0.535655704163931,1,0.764,0.766
"Fkbp8",-0.0431936879793011,0.53629309141744,1,0.411,0.397
"Heca",-0.102037915206659,0.536698755474814,1,0.182,0.177
"Smim7",-0.0379403309117511,0.537765768470277,1,0.303,0.3
"Dock1",0.0378346498072017,0.537972160188731,1,0.203,0.197
"Aasdhppt",-0.0178172153523799,0.538159801921085,1,0.109,0.105
"Fam45a",-0.119939954772847,0.538771214242118,1,0.106,0.102
"Sptlc1",-0.0813661609925003,0.540737549720104,1,0.105,0.101
"Ikbkb",-0.0685982919723886,0.543124206180039,1,0.219,0.21
"Atp5j",-0.0321485004462589,0.546278329497036,1,0.732,0.721
"Ube2f",-0.0758298253350222,0.546360229143575,1,0.258,0.25
"Ate1",-0.0745365912298259,0.547964459351105,1,0.161,0.155
"Pcdh19",-0.153515330511479,0.54818848873328,1,0.132,0.127
"Fbrsl1",-0.189095244876201,0.549110697122106,1,0.143,0.137
"Smim13",-0.115198474594514,0.550724356009176,1,0.113,0.109
"Pcnp",-0.0858473446084624,0.551999649220325,1,0.378,0.368
