"probe","GSM254684","GSM254674","GSM254664","GSM254724","GSM254627","GSM254661","GSM254647","GSM254696","GSM254641","GSM254675","GSM254694","GSM254678","GSM254717","GSM254695","GSM254708","GSM254646","GSM254711","GSM254669","GSM254673","GSM254702","GSM254691","GSM254689","GSM254710","GSM254719"
"203059_s_at",7.650705366,8.225332412,8.306797714,7.54600591,8.25455491,7.875861699,7.383468445,7.87170078,8.070610901,8.136587815,8.645493371,7.860944226,9.109561123,8.487145062,8.429976093,8.75019548,8.698637998,9.010866965,8.86233976,9.526149527,8.690258028,8.965488791,8.502960601,9.249827086
"203195_s_at",8.091756911,8.577511577,8.255294126,8.654681632,8.149002084,8.327981557,9.154437899,8.032887201,8.356802053,8.419218904,8.207363257,7.551626163,8.517382522,8.094998522,8.264364283,8.770042965,8.80886531,8.495663479,8.490862543,8.161821296,8.066719755,8.405058371,8.546405902,8.629620782
"211296_x_at",13.93357326,14.16961227,13.95970093,14.00914911,14.28955461,13.74546754,14.16553282,14.04856609,14.18767051,14.01498381,13.97895179,14.11057956,14.14418966,13.9668036,13.91381305,14.23075689,14.13250616,14.10132424,14.13743458,14.30207841,13.98375944,14.07963717,14.07811236,14.27256388
"210587_at",4.945458501,4.309409073,4.527291031,4.618797534,4.701664687,4.483525327,4.644895618,4.633772205,4.480698347,4.639234105,4.727937805,4.480292673,4.584689116,4.45054939,4.641001728,4.484392018,4.477935342,4.582041653,4.414244972,4.532308848,4.520408143,4.467085209,4.558202139,4.62845207
"214620_x_at",10.16862605,10.07434984,10.75251876,9.842884942,9.820153248,9.962600894,9.402042486,9.695990892,10.04738735,10.07413709,9.88478548,9.925246675,10.04313905,10.07116192,9.955439548,9.945665791,9.682846214,9.914759723,10.00245324,9.688342504,9.981429591,10.11553952,10.15519212,9.84739917
"204405_x_at",9.482529553,9.256779865,8.690127075,9.533780609,8.714266624,9.026592422,8.510001771,9.060822813,9.36300341,9.046372255,9.114392754,9.153968152,9.283107418,8.834750818,9.188901368,9.489228225,8.867984976,9.159592495,8.913284371,8.660321501,9.051104866,9.348009796,9.563810547,8.958557619
"209046_s_at",10.58926024,10.83799872,11.54453639,10.49271821,9.953442268,11.17529538,10.73146266,10.51579528,10.49651064,11.02712329,10.5840686,10.40719556,11.1712054,10.93466164,11.2004642,11.6149527,11.01202555,11.52254848,11.64686721,11.40791711,11.04840111,11.52758944,11.46515063,11.55582302
"207021_at",6.000071635,5.509010677,5.577507547,5.480341577,5.643608225,5.487886005,5.534181958,5.623053394,5.710465094,5.566316895,5.57355771,5.8068641,5.772448254,5.480347165,5.785848575,5.505862294,5.676929417,5.622819125,5.42612517,5.891327244,5.651241359,5.661088114,5.570386015,5.444017098
"202221_s_at",6.68260441,7.271827949,6.588980517,6.566077274,7.254539655,7.103201912,7.317773506,6.886663753,7.204345573,6.9473537,6.991840324,6.501486836,7.054118988,6.406791657,7.132157745,7.334444712,6.85447086,7.100281679,6.735406097,6.545141709,7.079508749,7.100087896,7.094925988,6.976042266
"219442_at",8.212616058,8.048319486,7.735655748,7.585380238,7.992495286,8.466763948,8.08386532,8.022536071,8.795081528,8.072021734,8.634991042,8.376695323,8.238994614,8.121853194,8.409229169,7.756799565,8.769871045,8.147357878,8.099540807,8.3578877,8.380194303,7.979750364,8.019436427,8.127659396
"216845_x_at",6.991214854,6.424603089,6.4194505,6.739018916,6.713337525,6.554595612,6.581458046,6.609055999,6.456420749,6.319204199,6.49875188,6.396452826,6.57532806,6.699984708,6.337144032,6.459123842,6.725551907,6.37502632,6.473399903,6.249748463,6.374830089,6.412167321,6.54621866,6.611907733
"215939_at",5.301013216,4.406952322,4.787221043,4.654120465,4.500974047,4.534613699,4.5160905,4.661355287,4.450056954,4.682990937,4.563783523,4.39356782,4.707262272,4.687363665,4.548367084,4.373117279,4.749303208,4.47244553,4.691314349,4.739954125,4.516222884,4.577378171,4.403572582,4.525718068
"219208_at",4.768841916,4.285558939,4.577633789,4.852216421,4.51755268,4.551725638,4.345951271,4.288115219,4.659244179,4.489439877,4.355389019,4.863060471,4.448911491,4.395290091,4.42200432,4.392844484,4.428115407,4.478600415,4.303500819,4.239363723,4.346066974,4.411975082,4.42931617,4.182973846
"200807_s_at",12.20056457,11.70372663,11.34606688,13.02609053,12.58351874,11.4251014,11.94981737,11.81744638,12.55194579,11.9064806,11.54199742,12.12526234,11.0613327,11.4755839,11.45350599,11.71666469,11.88093608,10.9896541,11.05079339,10.70730044,11.24325943,11.46867215,11.93172042,11.14104436
"200854_at",8.332234336,8.726743701,8.483223248,8.720371942,8.533042842,9.065358121,8.960972565,8.420687167,7.945983186,8.897371369,8.134915227,8.546845823,9.024520229,8.667474229,8.84800647,9.413223589,8.83186118,9.104760094,9.112022709,8.526778644,9.188130648,9.184942425,8.769415123,9.012415
"221155_x_at",8.325662942,7.632508847,7.662773077,7.877631568,7.629991614,7.892175177,7.639461164,7.965910957,7.799379779,7.788372247,7.702084139,8.06392352,7.523552731,8.11222127,7.707785656,7.226760787,8.303190938,7.242057225,7.778481692,8.237630758,7.522055023,7.074337873,7.353050891,7.653863107
"204510_at",8.134196385,7.67394811,7.230563282,8.377054451,9.138279191,7.894250771,7.504862968,7.832998848,7.695160556,7.740484757,7.675120897,7.794471271,7.100222004,7.431441775,7.332332727,7.116386972,7.89674188,7.235782577,7.4058191,6.988719645,6.932218975,7.056499613,7.863279179,6.897272124
"213632_at",6.509192512,6.451000403,6.775723492,6.631403705,6.66488682,6.727963367,6.334428364,6.56634551,6.480634184,6.679187924,6.556354205,6.348180807,6.279968283,6.418151484,6.443736318,6.468196455,6.433639881,6.512526131,6.404091162,6.50150025,6.52189321,6.255867364,6.558299469,6.389047821
"212943_at",8.217929998,8.814114988,8.466496298,9.010004145,9.682501358,9.331450765,8.412084278,8.75090597,9.271820955,8.399058817,8.995906028,8.279399833,9.371193012,9.043214067,9.19864796,9.463615985,8.999313398,8.905097829,9.312136557,9.149252306,9.109830526,9.569407958,9.333866319,9.111010877
"211821_x_at",5.534931657,5.199967102,5.367991032,5.602316138,5.705953154,5.662923924,5.38147245,5.47467393,5.510453434,5.663140489,5.527261809,6.203840915,5.650255788,5.550977933,5.539285304,5.516576694,5.527265848,5.473345507,5.539285304,5.51957401,5.528669662,5.304857942,5.135347,5.508533998
"213998_s_at",6.809721104,8.34718848,8.189029518,7.90985694,7.563840915,7.258016033,8.643647767,8.759201945,7.819676949,8.225811758,8.924378264,7.335816065,8.872600636,9.373790654,8.036136359,6.692107816,9.785253335,7.213198121,8.397705301,9.242450615,8.474595953,8.772470718,6.588832084,8.601861874
"203314_at",7.746765987,8.07376563,8.164166919,7.640192361,7.996602978,7.936552986,7.980216601,8.367920959,7.604808519,8.324457618,8.284600976,8.044280744,7.895009373,8.191380125,8.12855395,8.240582618,8.40381745,8.549366271,8.231375481,8.269458106,8.058773404,8.016027772,8.206363982,8.214356926
"203425_s_at",7.513823881,6.527026155,6.758008782,6.401778396,6.607997976,6.14446891,6.238335273,6.350121952,6.581567893,6.62885612,6.548805091,6.399020159,6.180986162,6.22947717,6.076702716,6.290083174,6.353760003,6.128998181,6.148106721,6.459141975,6.006172474,5.899408361,6.029955508,6.365115694
"AFFX-BioC-3_at",9.169378142,8.485552763,8.164961911,8.746495725,8.184946589,9.082467066,8.087103038,8.865330014,8.773852516,8.406685604,8.648606938,8.314591677,8.335761965,9.61642891,8.276220738,8.30504234,8.98351664,8.013555002,8.708600799,8.824691702,8.053696615,8.260985269,8.222699423,8.561926878
"204673_at",7.108912149,6.892436079,6.99820492,7.617373056,7.263655979,7.087353749,6.990763965,7.167734956,6.966106554,7.13742744,7.103173343,7.020446897,7.146360927,7.013458734,7.135728925,6.829406051,7.08111404,6.768971579,6.869876752,7.024034626,7.141818096,6.730536812,6.860069215,7.149771076
"204996_s_at",6.770093918,6.572348232,6.655211897,6.686609815,7.144350535,7.031924552,6.573695527,6.574905679,6.668939623,6.871599292,6.664532311,6.919140479,6.860256677,6.657441031,6.539824614,6.353839213,6.898583173,6.648747055,6.688035647,6.286337033,6.792693772,6.344470192,6.385499166,6.474595412
"208335_s_at",7.484166493,8.057003033,7.566643891,8.69810828,7.57557951,8.243871145,8.056832714,7.652836651,7.511667646,7.534299438,8.534268229,6.820023956,9.832138248,8.990920886,9.511310858,9.57664585,8.808752391,8.934117464,9.620876172,8.630535953,9.051346538,8.204657659,10.53639745,9.219231518
"65521_at",9.257561059,8.951236155,9.03770688,8.961460695,9.204932989,9.085449176,9.237776597,9.083426707,9.073576528,9.027259928,9.392829408,9.047108473,9.108419289,9.149939562,9.171342698,9.247214716,9.138152978,9.167309865,9.020015409,8.916242762,9.29231782,9.031226635,9.211214313,9.283176363
"221687_s_at",7.630904671,7.586762871,7.302015211,7.496909892,7.799355799,7.496478679,7.499945333,7.580329657,7.249157481,7.736569065,7.806764277,7.744387143,7.795977468,7.867371429,7.718197073,7.990918625,8.112708496,8.073139968,7.903686382,8.296993021,7.853899214,7.391891985,7.464659562,8.446076053
"204713_s_at",7.576220847,7.475059739,7.333928595,7.47573607,7.610591826,7.757706174,8.246408748,8.386705104,7.773821072,8.055274731,7.44782645,7.565860473,7.51224394,7.557371082,7.582571568,7.128822651,7.471806955,7.306850289,7.067446985,7.062104823,7.519836352,7.952844867,7.289069977,7.345007788
"205907_s_at",6.508804768,6.217603078,6.444733367,6.021704048,6.074484791,6.460414236,5.995778644,6.214773075,6.128966905,6.895033057,6.121594082,6.278256678,6.692244894,5.799012857,6.354061642,6.661707042,5.94375751,6.414364196,6.158916851,6.466368309,6.381737872,6.487994118,6.295002579,6.61467728
"204692_at",8.517249687,8.4125617,8.308509718,8.263165767,8.448717395,8.148705868,8.462301948,9.141301702,8.445104341,8.488365703,8.634527865,8.314348027,8.207489511,8.723798124,8.459525196,8.106359607,8.642607952,8.195695027,8.450959199,8.914277205,8.267349621,7.8542108,8.199955817,8.639828434
"214182_at",6.638166553,6.90075734,7.406289762,6.947244852,7.526433048,6.999137521,7.394606641,6.624048995,7.184536143,6.492443688,6.52715873,7.641047856,6.380484001,6.780312109,6.261762238,6.366682366,6.7169457,6.737424642,6.748806587,6.547181016,6.443945009,7.172699867,6.812363536,6.723045335
"213475_s_at",6.99264746,6.431209673,5.7088957,6.036050206,6.00711206,6.281211596,6.293864601,6.854050113,5.98766036,5.73874545,6.1736956,5.988010115,6.411335419,6.504388859,6.856672421,6.347432273,6.319011066,7.05386621,6.79429105,6.874724937,6.896932847,6.659237255,6.162873511,6.890022913
"214539_at",7.637524279,6.757593058,7.100609095,7.0249487,7.417161662,7.179899771,6.939290298,6.888743253,7.02268883,7.20099382,6.937753725,7.555923561,7.006393611,7.007144846,6.944175652,6.720760293,7.164292113,6.756896274,6.729401774,6.864973233,7.008502974,6.893840173,6.695701658,6.883150299
"202495_at",8.039964466,8.577511577,8.424193465,8.463613128,8.131877474,8.270847519,8.897703055,7.710918385,8.041173157,8.325859554,8.112058715,7.715526049,8.189291177,7.689854237,8.480519956,8.362135445,7.248166055,8.718701388,8.345817231,7.84460959,8.05677515,8.454013137,8.529770931,8.035136328
"218052_s_at",8.109197258,8.337826344,7.489292439,7.947515879,7.819221199,8.001270803,8.118272992,7.936503045,8.150136911,8.229649764,8.491379708,6.973597677,7.870145499,8.021716904,8.074060905,7.843083839,7.94438993,8.259976882,7.581371002,7.804219492,7.995405109,7.979774139,8.264810963,7.830901083
"202558_s_at",7.673375172,6.477288244,7.568085162,7.83993629,7.26016052,8.12964873,6.968281576,7.269621066,8.131464259,8.209948724,6.669758522,7.122171476,7.087953564,6.936845055,6.724000335,7.169599297,6.550154617,6.922259433,6.793030471,6.410670842,6.836752415,7.731167134,8.390854893,6.682246446
"210923_at",6.407247227,5.962402638,6.317840944,6.483615948,6.77130731,6.569483753,6.485434432,6.160867805,6.548930052,6.617260063,6.580205951,6.600237197,6.626583536,6.45299498,6.486062112,6.280526055,6.348904498,6.495041745,6.115807343,6.006460168,6.342018152,6.501977263,6.122985606,6.261771469
"206194_at",8.149919907,7.727932639,7.871218081,8.026116247,8.496964559,7.877078989,7.93934811,8.007627576,7.815124862,7.864638207,8.150876967,7.64938435,8.241262653,7.908321699,8.089112838,7.548244515,8.003689858,7.775267206,7.779953575,7.764884168,7.823713619,7.473033427,7.696913414,7.788870704
"207151_at",6.322830209,6.139413325,6.495094888,6.152804111,6.548955756,6.167532795,6.144768545,6.235918547,6.22461713,6.372810566,6.385472677,5.68522564,6.325551348,6.203295894,6.414843304,6.107429494,6.304489246,6.194830224,6.26975914,6.049083938,6.326437216,6.203827453,6.33557138,6.251559206
"205187_at",4.870215177,5.185714588,5.245015984,5.144080714,5.281880576,5.11970805,5.277573184,5.380920963,5.828210146,5.196380474,5.501533593,5.736775362,5.353740205,5.3778615,5.03594009,4.796676753,5.693227782,4.864418129,5.133235953,5.485064564,5.302274788,5.533794989,4.781456817,5.226257778
"219911_s_at",7.034191526,7.239227061,7.351143336,8.127499441,6.986952035,7.153838939,7.026994646,9.414269703,6.979870428,7.478841824,7.083103766,9.301454085,7.495997613,8.145362642,7.272143735,8.084500142,9.02762662,7.413166858,7.180313407,7.665388894,7.219480192,7.137535904,7.634718647,8.61325384
"221171_at",7.697884479,6.85665085,6.831058793,7.021238088,7.257065437,6.975848497,6.802003043,6.989169244,7.036617386,7.270288636,6.92248372,6.803347328,7.219255229,7.047642249,7.052273184,6.851036818,7.138846575,7.005047636,6.764519946,7.204627531,6.982998774,6.799299255,6.654320803,7.010956321
"218595_s_at",9.16114268,9.101836997,9.120424249,9.789132492,8.676931767,9.406045143,9.530599442,9.625431329,10.30873806,9.79864953,8.920844654,9.090443058,8.798255726,8.747014319,9.221643197,9.220842073,8.776323298,9.556244649,8.808861083,8.691868511,9.453477817,9.591596425,9.199070788,8.796940649
"219450_at",7.070391111,7.042104422,6.476224395,7.087612676,6.866537806,7.651004458,6.374006983,6.31658937,6.562009775,7.120811098,6.590020076,6.744320269,6.685222161,7.265702876,6.745865262,7.073441878,6.956523546,6.69667083,6.709659295,6.641881177,6.879937387,6.832541566,6.708856196,6.549605292
"207900_at",5.713854386,5.482804281,5.776864886,5.737211431,5.75277502,6.147746254,5.380805254,5.719274081,5.984359653,5.779758195,6.451979347,5.662037627,5.701417044,5.827534675,5.728441212,5.810321526,6.069956809,5.62524513,5.640565817,5.679720227,5.880916101,5.478879584,5.309483145,5.680985477
"220104_at",7.208149372,7.264064502,6.89704929,6.770638959,6.916914865,6.722211052,7.191877023,6.842988713,6.579158048,6.95451535,6.370050919,6.419005609,6.683498501,7.031085971,6.860779422,6.732404641,6.73875857,6.399331855,6.508164399,6.395025017,6.660592004,6.171847759,6.564172891,6.336113946
"205838_at",5.644343249,5.635237302,5.461255964,5.897687157,5.798958121,6.00819423,5.84099899,5.726350207,5.826043486,5.955946839,5.856026803,6.037751764,5.941217689,5.763239694,6.01212936,5.651494232,5.710804604,5.771644447,5.449228575,5.693706411,6.04201923,5.617090202,5.828184746,5.599045726
"217931_at",8.179404776,8.459727617,7.975745428,8.584125265,8.351899122,7.77763887,7.98690934,8.224883075,7.624507736,8.155914499,8.384696119,8.161413089,7.580467068,7.978681348,7.936674936,7.514176111,8.315735071,7.688797095,7.983380449,8.131511703,8.067412208,7.532113662,7.68746985,7.991119109
"217203_at",5.425722034,5.403904959,6.170338916,5.814713548,5.611627399,5.484331323,5.745106242,5.848562207,5.337076574,5.607596174,5.396824803,5.55643919,5.279789077,5.71551185,5.462043064,5.292527621,5.444024246,5.552044777,5.586651034,5.600795064,5.347396926,5.301786048,5.279427427,5.844888491
"219895_at",4.68413754,5.371961639,4.488713906,4.399308334,4.598251695,5.154175552,4.46008831,6.024718764,4.459152778,4.546200404,4.735289907,4.419985588,5.868732842,4.496660523,5.064985046,5.227793888,4.825086981,5.653139396,5.894063714,4.331709894,6.874866285,5.255949165,4.501116214,5.281113764
"216209_at",5.630423443,5.075712058,5.316951372,4.967806369,5.543036578,5.293337743,4.926110559,5.160215775,4.935184824,5.150333091,5.248899498,5.729407232,5.307142193,5.192661462,5.19545985,5.15169051,5.37056499,5.230279342,4.967664793,4.993053072,5.247543588,5.075798093,5.159135851,5.229675341
"221053_s_at",6.526915765,6.623189822,6.858845688,6.858408475,7.034444029,7.091971789,6.727665578,7.037495642,7.083027253,7.078430656,6.801753314,6.829778129,6.720868066,6.694206639,7.004556573,6.702098213,7.00378281,6.799595839,6.646528249,6.764116486,7.139924408,6.832666013,6.809755447,6.760370229
"215343_at",6.318425546,5.569135597,6.036078704,6.357527497,6.150231408,6.459330061,6.18175491,6.290858134,6.069276025,6.232177324,6.303379038,5.55891433,5.977653749,5.933276982,5.857082335,5.884585198,5.647239037,6.018294023,5.929502007,5.618005776,6.216350303,6.161843066,6.499450595,5.62509914
"207852_at",4.260831946,4.153728743,4.264347368,4.560170036,4.233917471,4.206455032,4.188540264,4.282667105,4.219464376,4.340295411,4.149888912,4.058217597,4.339996913,4.202477733,4.227043507,4.236138303,4.440944912,4.39133283,4.229982841,4.317460136,4.193209312,4.379469145,4.268308137,4.273312193
"206487_at",4.670517942,4.734394293,4.819072995,5.162806385,4.792193337,5.135710356,5.071746843,5.004222592,5.073676252,4.894636315,5.087861494,5.024944978,4.929813631,4.965149168,4.914680234,4.827888938,5.376205578,4.893182356,4.694113489,4.965636804,4.876571697,4.959752267,4.638146683,5.078953481
"213284_at",6.477818898,6.073203203,6.714564116,6.375062264,6.431690861,6.3819441,6.2624038,6.521826462,6.258293051,6.426287875,6.388632011,6.436644945,6.462316716,6.375062264,6.267586071,6.482582926,6.372092615,6.342074086,6.226548203,6.624974811,6.34346584,6.210576346,6.446120759,6.455577733
"201954_at",11.62424593,11.06909552,10.82397787,10.9321031,9.942264656,10.8032549,11.39313522,12.18048309,10.62822731,11.26528403,11.35907597,10.97432059,10.38638193,11.11788188,10.7820995,10.10692021,10.96980218,11.10405103,11.02341357,10.70846072,10.63244807,10.64486427,10.93734486,10.43405545
"216563_at",6.746348706,7.631776322,7.654416762,7.122528307,7.37959748,7.482617434,7.938609511,7.453224974,7.229605808,7.882225391,7.760260532,7.197112712,7.857771088,7.843907069,8.768535185,7.432341007,8.087872898,8.130973653,7.267154746,7.428454172,8.605603203,9.45419932,6.983826262,7.72533891
"202551_s_at",8.082492863,7.752328221,8.185212795,8.221877164,6.740603905,8.735147755,7.489684062,7.361855943,8.375468079,7.791326313,7.493275183,8.862135898,9.980689705,8.820123737,9.137363986,9.797187998,9.126485449,9.508225124,9.736334835,9.951459691,9.470214304,10.13043498,9.214592512,9.530031046
