"probe","A","M","pvalue","padj"
"201607_at",7.76764812585,-0.0275296946999974,0.807197563894948,0.895228351824341
"213465_s_at",8.51897777085,0.0350744053000032,0.807822140522099,0.895492391076082
"203479_s_at",7.85754301275,0.036008899700005,0.808057405900095,0.895492391076082
"218769_s_at",7.5016631955,0.0359285150000046,0.80833113167801,0.895492391076082
"213284_at",6.3833341817,0.0179505626000038,0.808849204783055,0.895735553469607
"214041_x_at",9.04703262175,0.0547761519000076,0.809574951682698,0.896208433597082
"212259_s_at",8.79923308215,-0.0287396030999911,0.810592546425302,0.89700392448392
"222145_at",6.00087406025,-0.0242518306999946,0.811423442185843,0.897360826171544
"208254_at",5.8062876692,-0.0152417727999978,0.811736379419867,0.897360826171544
"202845_s_at",9.6510989329,-0.0319654831999987,0.811812427409857,0.897360826171544
"220173_at",8.39339690435,0.0346040923000004,0.813446749677627,0.898836187489091
"219813_at",5.19888513325,0.0141169319000038,0.815895266585562,0.901209793724848
"220077_at",6.4441154838,-0.024754085999998,0.816985359865771,0.902081737061948
"208730_x_at",6.64655651305,-0.0445871170999945,0.817580072566927,0.902406261111398
"210919_at",4.10536684205,-0.0156302528999994,0.820152868713286,0.904913058528818
"214789_x_at",9.7665448973,0.0258523286000063,0.820869996928838,0.9053713201421
"212426_s_at",10.615262501,0.0297112240000033,0.822830313706341,0.907199904858149
"220265_at",5.19040888215,0.0295085133000006,0.823192403634167,0.907261933028005
"201310_s_at",9.69490903385,-0.0488367582999931,0.823505608029709,0.907261933028005
"204405_x_at",9.0537424462,0.0293703870000019,0.823793835189429,0.907261933028005
"1494_f_at",7.80490047575,-0.0162632584999942,0.824176910858791,0.907350727550962
"204839_at",9.2013772664,-0.0366755677999926,0.825061451170031,0.907991325572301
"203326_x_at",7.0452476905,0.0211914935999999,0.825365838451731,0.907993221619066
"206965_at",4.36219215295,-0.0179799762999959,0.825675384575997,0.908000789489733
"202075_s_at",9.3799401184,0.0669121678000106,0.826246903409949,0.908296339402656
"207509_s_at",7.21969341015,0.0303736477000047,0.82705294125826,0.908849385998088
"215787_at",7.366772291,-0.0226254409999935,0.827951831129192,0.909176926800789
"216141_at",6.4580918681,-0.0189239865999955,0.828149363420173,0.909176926800789
"220798_x_at",5.29443194695,-0.0268188624999963,0.828716608024007,0.909176926800789
"203880_at",9.36772153315,-0.0264991654999953,0.828863327716656,0.909176926800789
"216540_at",6.63906306575,0.0171893783000039,0.828866298266719,0.909176926800789
"214080_x_at",10.9333445355,0.0155319630000008,0.830506105053502,0.910642659049892
"209194_at",9.4910180228,-0.0570977264000003,0.831373022832245,0.911260163864353
"214296_x_at",6.6141048484,0.0235174770000031,0.832651041615398,0.912327656992767
"220314_at",5.8783715796,-0.0146351604000001,0.834272078447115,0.913770074969458
"221393_at",6.44199996065,0.018685644700005,0.834897339166347,0.913845753263284
"211185_s_at",10.9649515125,0.0280205370000086,0.835015898613771,0.913845753263284
"212302_at",7.75227908275,-0.0219555440999972,0.835255018482642,0.913845753263284
"215119_at",6.4775741506,-0.0200008883999976,0.835678344697529,0.913975586617786
"209240_at",10.61512557925,-0.0358294435000008,0.83638169029252,0.914411468978703
"208067_x_at",7.8647169985,0.0175128428000031,0.836818437613738,0.914555669523211
"220605_s_at",9.9657781649,0.0197676210000015,0.83757612449745,0.915050390929479
"211260_at",7.9809470753,-0.0210876857999969,0.83806123451372,0.915247070819498
"206487_at",4.9445116135,-0.0172277649999986,0.838608520897308,0.915511485695752
"220113_x_at",8.09630072765,-0.024407282499995,0.838937329939593,0.915537282582313
"214781_at",5.264391592,0.0221447796000023,0.839710106947593,0.916047389397374
"220403_s_at",5.47739210285,0.0165840383000022,0.840618366881959,0.916704871190795
"206220_s_at",6.1281633681,0.0159435452000025,0.841230919172334,0.917039519446585
"215846_at",4.44573980275,0.0129261645000014,0.843295027285582,0.918871214486487
"217594_at",4.26460834135,0.0111534139000016,0.843523774898595,0.918871214486487
"206314_at",6.37795002515,-0.0377243340999982,0.844001655146841,0.919018572534106
"203494_s_at",8.19248725475,0.0310837929000041,0.844300364440833,0.919018572534106
"214842_s_at",5.8981856585,-0.0199433966000004,0.844578068158843,0.919018572534106
"207058_s_at",5.711816824,0.014979515400003,0.845691032950417,0.919895974927938
"216792_at",5.5259536687,-0.0129997031999975,0.84711813662113,0.920936537832091
"211710_x_at",12.553892261,0.0306779380000055,0.847261614805524,0.920936537832091
"214215_s_at",7.5884623638,0.0125227996000046,0.847937783863874,0.921172335499872
"210444_at",7.8390548421,0.0149000840000033,0.848291810188435,0.921172335499872
"221690_s_at",7.3359008518,0.0404528226000043,0.848399720995382,0.921172335499872
"220494_s_at",7.41446133915,-0.0321162046999959,0.85071267685515,0.922241690445021
"202903_at",6.60600026705,0.0296798270999998,0.850935941257151,0.922241690445021
"206825_at",5.61652715375,0.0161030685000059,0.851042533707958,0.922241690445021
"207578_s_at",8.73563935095,0.0134532809000021,0.851147826967306,0.922241690445021
"208640_at",12.2770822125,-0.0177543689999986,0.851425984812471,0.922241690445021
"219944_at",6.42371000895,0.0248115647000011,0.851630217525108,0.922241690445021
"214633_at",4.6034851034,0.0134968604000001,0.851789469014423,0.922241690445021
"206585_at",5.5890720337,0.0107563922000002,0.851843908074384,0.922241690445021
"208011_at",4.43521802745,-0.0164534106999978,0.85403842663403,0.92428401150869
"214840_at",8.15408880715,-0.0162515848999973,0.854427066510766,0.924371150209989
"215086_at",4.2397933826,-0.0117324311999978,0.85641756597173,0.925984012687807
"204783_at",7.7719843075,0.0358469066000051,0.856615511994412,0.925984012687807
"209930_s_at",5.16982435565,-0.0201669550999988,0.856843873073784,0.925984012687807
"218913_s_at",8.0526891506,-0.0161026561999993,0.857433902183335,0.926287974990999
"211266_s_at",7.3404207934,-0.014485762199997,0.859175298043197,0.927366515289107
"217026_at",7.00677193185,-0.0158853458999957,0.859179547799568,0.927366515289107
"217558_at",5.59016433655,0.0123982978999999,0.85935963750124,0.927366515289107
"209874_x_at",8.12594619675,-0.0124917100999955,0.860089418637181,0.927427658225935
"220071_x_at",8.6186614169,-0.0246007845999969,0.860725463359046,0.927427658225935
"215926_x_at",9.35835354425,-0.0116102258999931,0.860750576119744,0.927427658225935
"207076_s_at",9.3505889836,0.0581608980000041,0.860943807422986,0.927427658225935
"204722_at",7.2243739765,-0.0180822789999926,0.861105833473971,0.927427658225935
"208389_s_at",6.1262388558,-0.0161357373999973,0.861271151939152,0.927427658225935
"218951_s_at",8.40288445085,-0.0437303746999937,0.861853586856256,0.927721837304904
"210012_s_at",4.76305609475,0.0114422235000013,0.862512072032797,0.928097638485793
"214270_s_at",6.6716937723,-0.0206299475999998,0.86371545047832,0.929059286997117
"207580_at",4.28143837915,-0.0126559904999972,0.864107220550413,0.929147548978939
"209029_at",9.2724855353,-0.018243389799995,0.865238937545101,0.93003110449133
"220943_s_at",4.3240016183,0.0122908658000016,0.867869984696413,0.932525055189556
"200093_s_at",9.8002430402,-0.0258456495999901,0.86859566362997,0.9329372964181
"214812_s_at",10.3489399885,-0.0118143469999978,0.86892526811772,0.9329372964181
"219034_at",7.6980722355,-0.0161299609999945,0.869186581162863,0.9329372964181
"206700_s_at",8.7799646382,-0.0622852488000003,0.869551863228463,0.93299556140393
"215490_at",6.0969830555,0.0156763200000007,0.869865217866191,0.932998088522908
"205789_at",5.70463382625,-0.0186038790999978,0.870817554725713,0.933685727011129
"214346_at",5.3167752736,0.0156331108000005,0.873263956210555,0.935974229593307
"203045_at",9.57904996985,-0.0138053376999903,0.873628781311832,0.936030837119819
"209863_s_at",7.4647318835,0.0259414108000025,0.874227371200852,0.936337777080527
"220673_s_at",5.4771193861,0.0230502446000012,0.876161959370404,0.938074902966171
"208979_at",9.2238166659,-0.0228859311999976,0.876807992986098,0.93839239774407
"202898_at",8.55800067075,0.0274807641000034,0.877084094424791,0.93839239774407
"211602_s_at",4.64237726935,0.0152119279000029,0.878667783172618,0.93975163975681
"207852_at",4.27548669535,-0.0088898402999984,0.879016111620852,0.939789142859072
"64432_at",5.0327320113,-0.0163602685999988,0.881456284871737,0.941537767185172
"201922_at",10.3820748881,-0.0249846275999897,0.881481499734982,0.941537767185172
"220725_x_at",7.92360171745,-0.0134353074999956,0.881593196007716,0.941537767185172
"209286_at",8.38879055525,-0.0488383606999978,0.882145754457445,0.941705296343438
"211215_x_at",7.2254084867,-0.0113133527999958,0.882475456855435,0.941705296343438
"205523_at",4.49608679345,0.0111271917000018,0.88269176443925,0.941705296343438
"216967_at",5.358302122,-0.0124594531999955,0.883100158824303,0.941806070555603
"211595_s_at",8.837561993,0.0192632503999999,0.88380617464878,0.942224066789744
"208314_at",6.8274558369,-0.0160990261999956,0.884297553099281,0.942413022841153
"205838_at",5.7854920848,-0.0119810605999975,0.885011506458512,0.942778143411737
"210332_at",7.0129505067,0.0166273356000026,0.885504116905419,0.942778143411737
"222215_at",6.08918356825,0.0110162353000023,0.885885446569817,0.942778143411737
"221319_at",5.08751000595,0.0102945417000049,0.885897195425896,0.942778143411737
"222016_s_at",7.20453883415,-0.0374416768999959,0.887336420509387,0.943974915435518
"208427_s_at",5.80088431085,0.0126113921000037,0.887971259145215,0.944015434687873
"204960_at",7.28296859485,0.0268681335000078,0.888003852229726,0.944015434687873
"212514_x_at",8.0814776273,0.0321686990000067,0.888821012883162,0.944549429206336
"210621_s_at",8.1586445987,-0.0317963817999924,0.889389693017492,0.944819078984588
"212703_at",7.1310299375,-0.0176789685999976,0.889996388889531,0.945026432278635
"210196_s_at",4.05980854675,0.0096084849000011,0.890214899206475,0.945026432278635
"220336_s_at",5.19979450125,0.0090601905000014,0.891323089679571,0.945575642732856
"207573_x_at",11.478257319,0.0149301740000052,0.89155092410754,0.945575642732856
"209732_at",9.35334629055,-0.0404112378999972,0.891677831097083,0.945575642732856
"220565_at",6.2526030838,0.0234608260000044,0.894346733858174,0.948070742605838
"218601_at",8.8156087985,-0.0113163345999947,0.895985674031015,0.949374620420097
"211565_at",5.4791234206,-0.010179264999997,0.896209641676571,0.949374620420097
"208826_x_at",11.0838785615,0.0153305890000066,0.896557408297856,0.949407774406484
"216320_x_at",9.1981064273,-0.0230776499999958,0.89705559373332,0.949600134509514
"207524_at",8.99473461835,-0.0137366082999932,0.897729390401114,0.94997819090065
"219523_s_at",5.39621849485,0.0102809311000023,0.898755269472865,0.950728423278771
"204772_s_at",6.99639779825,-0.0118936524999969,0.90345349097207,0.955348254460173
"215344_at",6.2879589106,-0.00796196039999852,0.903759448719323,0.955348254460173
"217057_s_at",6.14197174725,0.0166878945000031,0.905647162048235,0.957006511498663
"204949_at",8.26008777175,-0.0207546026999967,0.905975029957803,0.957015876715989
"217468_at",6.14597756665,-0.0105375258999993,0.908554728007244,0.959344357901431
"214664_at",4.99587441885,0.00898025630000188,0.909589153387838,0.959344357901431
"217207_s_at",7.99525816785,0.011725087100003,0.909644420864277,0.959344357901431
"209180_at",7.7361314305,0.0144888726000039,0.909883265699647,0.959344357901431
"214924_s_at",9.0820244107,-0.0200783007999927,0.910197650299151,0.959344357901431
"41858_at",7.99217919165,0.011987065100004,0.910208830495233,0.959344357901431
"217686_at",6.2218887156,-0.0101336267999983,0.910691535343631,0.959344357901431
"215045_at",5.8081321843,-0.0154336183999986,0.910737577101092,0.959344357901431
"215917_at",4.12994551565,-0.00524056909999882,0.912027025857323,0.960065341017822
"206915_at",4.77099672675,0.00805259570000061,0.912062073966931,0.960065341017822
"212669_at",7.9951578253,0.0181721270000059,0.913971395750883,0.961260778602205
"206539_s_at",7.2229098205,-0.0131448387999953,0.914120312988683,0.961260778602205
"205108_s_at",5.58983440965,0.00855867010000555,0.914159000450698,0.961260778602205
"203899_s_at",7.91833400315,-0.00972021230000042,0.914936123303893,0.961740844397926
"208929_x_at",12.236036029,-0.0183977819999956,0.915931044805746,0.962370490040363
"209816_at",6.4166895178,0.0110014076000038,0.916176706518426,0.962370490040363
"220669_at",5.16779586135,-0.00710875029999958,0.916650101090296,0.962530732681445
"220280_s_at",5.80316073345,-0.0072886774999974,0.917877763895601,0.963482607308189
"208754_s_at",9.0480415562,-0.0212459159999963,0.918263416226268,0.963550279356
"216752_at",4.1644992301,0.00608874280000116,0.919072360901882,0.964061917029947
"201032_at",9.85959817005,0.0156778965000051,0.921308130601373,0.965985439860177
"221119_at",7.93152447685,0.00656073590000084,0.921550109626609,0.965985439860177
"205426_s_at",7.9038264661,0.015185066200007,0.922485324857938,0.966628003693264
"200728_at",10.60094214,-0.0101869179999952,0.922860438734177,0.966683420461778
"215502_at",6.0102112031,0.00988411040000248,0.924473613814538,0.967708790857453
"216283_s_at",5.62235620285,0.00676136070000144,0.924549042205393,0.967708790857453
"205907_s_at",6.3021264724,-0.0117937509999964,0.924807034462772,0.967708790857453
"201579_at",8.7879993221,0.023345026200003,0.926177231253017,0.968804635201901
"206807_s_at",8.096153236,0.0084372440000049,0.927585406941544,0.969939428659684
"205615_at",4.35378976405,0.00621346030000236,0.928818443355702,0.970890358908399
"216873_s_at",6.1333754419,-0.00680902159999608,0.930396461626095,0.972201109327163
"208746_x_at",11.3153705055,-0.00866230699999626,0.932269418871214,0.973522098533316
"213637_at",7.0874330003,0.0111444946000026,0.932309663028739,0.973522098533316
"209571_at",6.95732495785,0.00849958570000453,0.933465989745832,0.97422793051412
"221659_s_at",5.37033337675,0.00673492110000318,0.933969162546886,0.97422793051412
"207671_s_at",6.8253371031,0.00727756200000584,0.934261121965061,0.97422793051412
"215939_at",4.6454940093,0.00808967540000527,0.934465278226098,0.97422793051412
"206863_x_at",5.64750901835,-0.00887007809999751,0.934922806771975,0.97422793051412
"210586_x_at",7.3134766773,0.00725193980000327,0.934934070650051,0.97422793051412
"213749_at",6.7744450484,-0.00743525539999546,0.935466354624069,0.974259419697934
"219521_at",7.4372556933,-0.00794602939999667,0.935613796049916,0.974259419697934
"220412_x_at",7.09358596085,0.00643256630000533,0.936600766197244,0.974948750378811
"201103_x_at",11.520749602,-0.00722554999999048,0.938374307836639,0.976035229372438
"216756_at",4.4366267271,0.0061482282000016,0.938666791584243,0.976035229372438
"218415_at",7.8512423792,0.00632182940000092,0.938775049718731,0.976035229372438
"218810_at",8.7270252551,0.0130183186000092,0.939114846007985,0.976035229372438
"221357_at",7.83799388595,0.00779418610000437,0.939271235732743,0.976035229372438
"213431_x_at",7.41929932935,0.00818637050000426,0.940091665994925,0.976549514537664
"216209_at",5.20327736415,-0.0067323658999987,0.942385577035552,0.977128184843754
"206608_s_at",5.7904483555,0.00503365960000401,0.942395957186756,0.977128184843754
"202906_s_at",7.00958921605,0.0129843865000048,0.942577111333441,0.977128184843754
"213254_at",7.3954777132,-0.00754086299999734,0.942873634927615,0.977128184843754
"209758_s_at",6.7260151899,0.014370677800005,0.943066103936052,0.977128184843754
"202938_x_at",8.2443027833,-0.00583074379999715,0.943166223149449,0.977128184843754
"210208_x_at",10.2511452014,0.0110617866000045,0.943449370234227,0.977128184843754
"212073_at",8.36581886685,-0.0111188106999958,0.943742724661678,0.977128184843754
"203381_s_at",9.276029569,0.0308070602000043,0.94387731399374,0.977128184843754
"212780_at",7.4405917129,-0.00652389539999643,0.943905826559066,0.977128184843754
"213860_x_at",9.97679583675,0.00849489370000533,0.945572780447105,0.977873795526491
"203488_at",7.58330469815,-0.00586906329999337,0.945616245421034,0.977873795526491
